,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09
"Colbert, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1719999999999997,0.0,0.0,0.0,3.1719999999999997,6.343999999999999,0.0,0.0,3.1720000000000006,0.0,0.0,3.171999999999997,3.1720000000000006,0.0,0.0,3.1720000000000006,0.0,0.0,3.1720000000000006,3.1720000000000006,3.171999999999997,0.0,6.344000000000001,0.0,6.344000000000001,3.171999999999997,0.0,0.0,12.688000000000002,6.343999999999994,3.171999999999997,0.0,0.0,0.0,12.688000000000002,6.343999999999994,0.0,12.688000000000002,12.688000000000002,12.688000000000002,0.0,3.171999999999997,6.343999999999994,22.204000000000008,38.06399999999999,3.171999999999997,6.343999999999994,12.688000000000017,6.343999999999994,6.343999999999994,15.859999999999985,12.687999999999988,12.688000000000045,12.687999999999988,6.343999999999994,15.860000000000014,38.063999999999965,6.343999999999994,15.860000000000014,25.375999999999976,34.891999999999996,19.03200000000004,41.23599999999999,19.031999999999982,0.0,12.688000000000045,41.23599999999999,19.031999999999925,15.860000000000014,3.1720000000000255,0.0,12.687999999999988,22.20399999999995,31.720000000000027,9.516000000000076,9.515999999999963,15.860000000000014,12.687999999999988,38.063999999999965,31.720000000000027,25.375999999999976,12.687999999999988,38.063999999999965,12.687999999999988,22.204000000000065,25.375999999999976,19.03200000000004,15.860000000000014,6.343999999999937,3.1720000000000255,15.860000000000014,41.235999999999876,28.548000000000002,31.720000000000027,25.375999999999976,19.032000000000153,34.891999999999825,15.860000000000127,15.8599999999999,28.548000000000002,19.032000000000153,25.375999999999976,12.687999999999874,41.236000000000104,57.096000000000004,50.75199999999995,72.9559999999999,53.92399999999998,44.40800000000013,44.4079999999999,60.26800000000003,171.288,98.33199999999988,101.50400000000013,79.29999999999973,101.50400000000036,82.47199999999975,91.98800000000028,88.8159999999998,66.61200000000008,66.61200000000008,63.4399999999996,72.95600000000013,28.54800000000023,149.08399999999983,31.7199999999998,60.26800000000003,183.9760000000001,111.01999999999998,28.54800000000023,82.47199999999975,57.096000000000004,44.4079999999999,47.57999999999993,60.26800000000003,47.58000000000038,50.75199999999995,47.57999999999993
"Dallas, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.282,0.0,0.0,0.0,0.0,0.0,0.0,2.641,2.641,7.923000000000002,0.0,0.0,0.0,0.0,0.0,7.922999999999998,2.641000000000002,-2.641000000000002,10.564000000000004,0.0,7.922999999999995,13.205000000000005,-2.6410000000000053,0.0,2.6410000000000053,7.923000000000002,2.640999999999991,7.923000000000002,2.6410000000000053,-2.6410000000000053,7.923000000000002,0.0,2.6410000000000053,10.563999999999993,0.0,0.0,2.6410000000000053,10.563999999999993,18.486999999999995,26.409999999999997,15.846000000000004,7.923000000000002,21.128000000000014,18.486999999999995,31.692000000000007,18.486999999999995,15.846000000000004,36.97399999999999,5.281999999999982,13.205000000000041,7.923000000000002,13.204999999999984,21.127999999999986,2.6410000000000196,13.204999999999984,21.127999999999986,34.33300000000003,18.486999999999966,7.923000000000002,23.769000000000005,15.84600000000006,23.769000000000005,42.25599999999997,26.409999999999968,31.692000000000007,29.051000000000045,13.204999999999927,31.692000000000007,18.48700000000008,7.923000000000002,13.204999999999927,18.486999999999966,10.564000000000078,15.846000000000004,47.53800000000001,50.178999999999974,39.61500000000001,60.74299999999994,81.87099999999998,39.61500000000001,68.66599999999994,102.99900000000002,44.89700000000016,52.819999999999936,23.769000000000005,89.7940000000001,68.66599999999994,79.23000000000002,21.12799999999993,31.692000000000007,52.819999999999936,68.66600000000017,63.38399999999979,44.89700000000016,44.896999999999935,7.923000000000002,89.7940000000001,71.30699999999979,31.692000000000007,60.74299999999994,68.66600000000017,29.05099999999993,2.6410000000000764,29.05099999999993,52.820000000000164,21.1279999999997,118.84500000000025,50.17900000000009,50.17900000000009,15.846000000000004,60.74299999999994,26.409999999999854,13.204999999999927,102.99900000000025,29.05099999999993,79.23000000000002,50.17899999999963,66.02500000000009,47.53800000000001,26.41000000000031,44.896999999999935,0.0,50.17900000000009,23.768999999999778,55.46100000000024,21.1279999999997,42.25599999999986,15.846000000000004,81.8710000000001,15.846000000000004,50.17900000000009,23.769000000000233,13.204999999999927,10.56399999999985,34.333000000000084,39.61499999999978,18.48700000000008,13.204999999999927
"Etowah, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.211,2.737,2.737,2.737,0.0,0.0,5.474,5.474,8.211000000000002,21.896,16.421999999999997,24.63300000000001,16.421999999999997,2.7369999999999948,10.948000000000008,16.421999999999997,30.107,27.370000000000005,8.210999999999984,2.737000000000023,0.0,16.421999999999997,8.210999999999984,2.7369999999999948,13.685000000000002,13.685000000000002,5.4739999999999895,27.370000000000005,16.422000000000025,10.947999999999979,2.737000000000023,5.4739999999999895,5.4739999999999895,2.737000000000023,10.947999999999979,24.633000000000038,0.0,0.0,5.4739999999999895,5.4739999999999895,8.211000000000013,16.42199999999997,16.422000000000025,8.211000000000013,13.685000000000002,10.947999999999979,32.843999999999994,30.10699999999997,8.211000000000013,2.7369999999999663,2.73700000000008,2.7369999999999663,8.211000000000013,5.474000000000046,5.473999999999933,24.633000000000038,21.895999999999958,8.211000000000013,-2.7369999999999663,8.211000000000013,21.895999999999958,5.474000000000046,5.473999999999933,0.0,10.947999999999979,8.211000000000013,2.73700000000008,24.632999999999925,19.158999999999992,2.73700000000008,2.7369999999999663,2.7369999999999663,5.474000000000046,13.684999999999945,8.211000000000013,8.211000000000013,2.7369999999999663,8.211000000000013,19.158999999999992,32.84400000000005,8.211000000000013,60.21399999999994,19.158999999999992,24.633000000000038,13.68500000000006,38.317999999999984,41.05499999999995,43.791999999999916,30.1070000000002,46.528999999999996,38.317999999999984,68.42499999999995,87.58400000000006,98.53199999999993,71.16200000000003,10.947999999999865,125.90200000000004,27.37000000000012,52.00299999999993,52.00299999999993,175.16800000000012,54.74000000000001,32.843999999999824,30.10699999999997,112.2170000000001,120.42799999999988,134.11300000000028,101.26899999999978,90.32100000000037,164.2199999999998,166.95699999999988,101.26900000000023,87.58399999999983,109.48000000000002,177.9050000000002,76.63599999999997,125.90200000000004,134.11299999999983,186.11599999999999,57.47699999999986,147.79800000000023,145.0609999999997,202.53800000000047,82.10999999999967,128.63900000000012,106.7430000000004,62.95100000000002,150.53499999999985,169.6939999999995,82.11000000000058,95.79500000000007,43.79199999999946,79.3730000000005,30.10699999999997,216.22299999999996,98.53200000000015,82.10999999999967,46.52899999999954
"Lawrence, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1950000000000003,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1950000000000003,0.0,6.390000000000001,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1950000000000003,0.0,3.1950000000000003,0.0,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1950000000000003,0.0,3.1950000000000003,0.0,6.390000000000001,3.1950000000000003,6.390000000000001,6.3899999999999935,3.1950000000000074,9.584999999999994,3.1950000000000074,0.0,0.0,6.390000000000001,3.194999999999993,0.0,0.0,12.780000000000001,6.390000000000015,0.0,15.974999999999994,0.0,3.194999999999993,3.194999999999993,3.1950000000000216,6.389999999999986,3.1950000000000216,0.0,6.389999999999986,0.0,6.389999999999986,3.1950000000000216,3.194999999999993,0.0,0.0,0.0,6.390000000000015,6.389999999999986,0.0,3.194999999999993,6.390000000000015,6.389999999999986,0.0,9.585000000000008,3.194999999999993,3.194999999999993,3.1950000000000216,3.194999999999993,12.780000000000001,6.389999999999986,3.1950000000000216,9.585000000000008,3.194999999999993,3.194999999999993,12.779999999999973,9.585000000000036,3.194999999999993,15.975000000000023,12.779999999999973,9.58499999999998,9.585000000000036,3.194999999999993,-3.194999999999993,15.975000000000023,6.389999999999986,3.194999999999993,6.389999999999986,-3.194999999999993,12.779999999999973,12.78000000000003,12.78000000000003,12.779999999999973,35.14499999999998,31.950000000000045,15.974999999999966,25.560000000000002,9.585000000000036,35.14499999999998,31.950000000000045,3.1949999999999363,3.19500000000005,67.09500000000003,15.974999999999909,19.170000000000073,35.14499999999998,41.53499999999997,12.780000000000086,31.949999999999932,22.36500000000001,22.36500000000001,44.73000000000002,44.73000000000002,9.584999999999923,25.56000000000006,15.975000000000023,47.924999999999955,3.1949999999999363,25.560000000000173,38.33999999999992,19.170000000000073,3.1949999999999363
"Marshall, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7520000000000002,5.504,2.7520000000000007,0.0,2.7520000000000007,5.504000000000001,-2.7520000000000024,0.0,2.7520000000000024,27.520000000000003,0.0,24.768,22.016000000000005,16.512,13.759999999999991,52.28800000000001,22.01599999999999,33.024,41.28000000000003,11.007999999999981,2.7520000000000095,13.759999999999991,22.01600000000002,16.512,44.03199999999998,30.27199999999999,46.78400000000005,77.05600000000004,126.59199999999998,46.78399999999999,24.76800000000003,33.024,77.05599999999993,8.256000000000085,8.255999999999972,8.255999999999972,2.7519999999999527,30.272000000000048,16.512000000000057,22.015999999999963,35.775999999999954,231.16800000000012,85.3119999999999,46.784000000000106,104.57600000000002,49.53599999999983,41.2800000000002,49.53599999999983,13.759999999999991,13.759999999999991,35.77600000000007,35.77600000000007,33.02399999999989,0.0,22.016000000000076,16.511999999999944,8.256000000000085,5.503999999999905,-2.7519999999999527,8.256000000000085,11.008000000000038,2.7519999999999527,27.519999999999982,0.0,22.016000000000076,35.77599999999984,16.51200000000017,16.511999999999944,30.271999999999935,13.759999999999991,0.0,8.256000000000085,16.511999999999944,44.031999999999925,24.76800000000003,13.759999999999991,22.016000000000076,33.02399999999989,63.29600000000028,68.79999999999973,104.57600000000002,90.81600000000026,38.52799999999979,82.55999999999995,85.31200000000035,107.32799999999997,101.82399999999961,63.29600000000028,57.791999999999916,60.54399999999987,121.08800000000019,121.08800000000019,228.4159999999997,167.8720000000003,173.37599999999975,52.28800000000001,123.84000000000015,115.58399999999983,118.33600000000024,228.41600000000017,156.86399999999958,60.54399999999987,24.76800000000003,35.77599999999984,134.84800000000087,123.83999999999924,145.85600000000068,107.32799999999952,66.04799999999977,148.60800000000017,189.88799999999992,110.07999999999993,121.08800000000065,220.15999999999985,159.61599999999999,63.29600000000028,148.60800000000017,178.8799999999992,79.80799999999999,99.07200000000012,242.17600000000039,121.08799999999974,104.57600000000002,118.33600000000024,121.08799999999974,24.76800000000003,41.279999999999745,187.13600000000042,77.05599999999959,154.11200000000008,195.39200000000073,57.79199999999946,52.288000000000466,52.288000000000466,192.63999999999942,121.08799999999974,112.83200000000033,112.83200000000033
"Pickens, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2090000000000005,0.0,0.0,0.0,3.2090000000000005,3.2090000000000014,3.2089999999999996,0.0,16.045,6.418000000000003,3.209000000000003,0.0,3.208999999999996,3.209000000000003,3.208999999999996,12.836000000000006,0.0,6.417999999999999,3.209000000000003,3.209000000000003,3.209000000000003,19.25399999999999,0.0,6.418000000000006,3.209000000000003,16.045,6.417999999999992,6.418000000000006,6.418000000000006,0.0,3.209000000000003,3.209000000000003,6.418000000000006,-3.209000000000003,0.0,3.209000000000003,0.0,6.417999999999978,12.836000000000013,3.209000000000003,3.209000000000003,3.209000000000003,3.209000000000003,3.2089999999999748,12.836000000000013,6.418000000000006,6.418000000000006,9.626999999999981,0.0,0.0,3.209000000000003,6.418000000000006,12.836000000000013,3.209000000000003,12.835999999999984,6.418000000000006,6.418000000000006,0.0,0.0,6.418000000000006,16.045000000000016,0.0,6.418000000000006,3.209000000000003,16.04499999999996,25.672000000000025,6.418000000000006,16.045000000000016,6.4179999999999495,9.62700000000001,0.0,-3.209000000000003,3.209000000000003,6.418000000000006,0.0,6.418000000000006,6.418000000000006,6.418000000000006,9.62700000000001,19.25400000000002,9.626999999999953,3.209000000000003,0.0,3.209000000000003,0.0,22.463000000000022,12.836000000000013,9.62700000000001,28.880999999999972,12.836000000000013,6.418000000000006,9.626999999999953,12.836000000000013,32.09000000000003,6.418000000000006,6.418000000000006,19.25400000000002,19.25400000000002,22.462999999999965,19.25400000000002,16.04499999999996,16.045000000000073,25.671999999999912,3.20900000000006,12.836000000000013,19.25400000000002,35.29899999999998,22.462999999999965,22.46300000000008,16.04499999999996,12.836000000000013,6.418000000000006,6.418000000000006,12.836000000000013,22.462999999999965,19.25400000000002,9.626999999999953,19.25400000000002,6.418000000000006,6.418000000000006,6.418000000000006,28.881000000000085,22.462999999999965,9.626999999999953,19.253999999999905,6.41800000000012,6.417999999999893,22.463000000000193,25.672000000000025,16.044999999999845,12.836000000000013,12.836000000000013,12.836000000000013,16.045000000000073,6.417999999999893,22.462999999999965,25.672000000000025,35.29899999999998
"Pike, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8520000000000003,2.8520000000000003,5.704000000000001,0.0,0.0,0.0,0.0,8.556000000000001,0.0,8.556000000000001,0.0,11.408000000000001,0.0,0.0,5.704000000000001,5.704000000000001,0.0,0.0,5.704000000000001,2.852000000000004,2.8519999999999968,14.259999999999998,2.852000000000004,2.852000000000004,14.260000000000005,8.555999999999997,11.408000000000001,14.259999999999991,19.964,11.408000000000015,2.852000000000004,0.0,11.407999999999987,8.556000000000012,0.0,5.704000000000008,-2.852000000000004,8.555999999999983,11.408000000000015,5.704000000000008,11.407999999999987,8.556000000000012,5.704000000000008,2.8519999999999754,5.704000000000008,5.704000000000008,11.408000000000015,17.111999999999966,2.8520000000000323,5.704000000000008,2.8519999999999754,5.704000000000008,2.8519999999999754,0.0,2.8520000000000323,8.555999999999983,31.372000000000014,11.408000000000015,5.704000000000008,8.555999999999983,17.112000000000023,25.66799999999995,42.78000000000003,37.07600000000002,17.111999999999966,34.224000000000046,19.963999999999942,14.259999999999991,11.408000000000015,5.704000000000065,0.0,11.408000000000015,31.371999999999957,48.48400000000004,11.408000000000015,19.963999999999942,25.668000000000006,19.964000000000055,48.483999999999924,42.780000000000086,25.668000000000006,48.483999999999924,28.520000000000095,19.963999999999942,5.703999999999951,5.704000000000065,25.668000000000006,11.407999999999902,0.0,2.852000000000089,25.667999999999893,22.81600000000003,14.259999999999991,11.40800000000013,19.963999999999942,2.852000000000089,17.111999999999853,8.55600000000004,8.55600000000004,22.81600000000003,25.667999999999893,8.55600000000004,25.66800000000012,22.81600000000003,42.77999999999997,-2.852000000000089,19.963999999999942,22.81600000000003,14.259999999999991,19.96400000000017,2.8519999999998618,31.37200000000007,28.519999999999982,54.1880000000001,11.407999999999902,28.519999999999982,14.259999999999991,25.66800000000012,17.111999999999853,28.519999999999982,28.519999999999982,19.96400000000017,17.111999999999853,37.07600000000002,19.96400000000017,25.667999999999893,11.407999999999902,42.7800000000002,31.371999999999844,17.11200000000008,31.37200000000007,19.963999999999942,0.0,68.44800000000009,48.483999999999924,45.631999999999834,45.63200000000006,17.11200000000008
"Russell, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,5.26,5.26,10.519999999999998,0.0,5.260000000000002,5.260000000000002,10.519999999999996,5.259999999999998,5.260000000000005,5.259999999999998,10.520000000000003,5.259999999999991,2.6300000000000097,10.519999999999996,0.0,18.409999999999997,2.6299999999999955,13.150000000000006,0.0,10.519999999999996,5.259999999999991,-2.6299999999999955,0.0,0.0,0.0,5.260000000000019,0.0,5.259999999999991,7.889999999999986,0.0,2.630000000000024,5.259999999999991,0.0,7.889999999999986,7.890000000000015,10.519999999999982,10.52000000000001,5.259999999999991,5.260000000000019,5.259999999999991,13.150000000000006,7.889999999999986,13.150000000000006,10.52000000000001,0.0,13.149999999999977,10.520000000000039,18.409999999999968,5.259999999999991,5.259999999999991,13.150000000000034,7.889999999999986,23.670000000000016,18.409999999999968,10.520000000000039,28.92999999999995,7.890000000000043,13.149999999999977,10.519999999999982,13.150000000000034,7.889999999999986,0.0,10.519999999999982,15.78000000000003,15.78000000000003,13.149999999999977,36.819999999999936,26.300000000000068,39.44999999999993,36.82000000000005,39.44999999999993,36.82000000000005,10.519999999999982,39.450000000000045,7.889999999999986,31.559999999999945,36.82000000000005,49.97000000000003,10.519999999999982,23.66999999999996,21.039999999999964,31.56000000000006,34.18999999999994,42.080000000000155,7.889999999999873,15.779999999999973,18.410000000000082,78.89999999999986,44.710000000000036,39.450000000000045,52.59999999999991,39.450000000000045,68.38000000000011,18.409999999999854,34.190000000000055,10.519999999999982,55.23000000000002,181.47000000000003,21.039999999999964,28.930000000000064,28.930000000000064,73.63999999999987,55.23000000000002,71.00999999999999,131.5,126.23999999999978,81.5300000000002,68.38000000000011,71.00999999999976,39.45000000000027,44.710000000000036,76.26999999999998,39.44999999999982,71.01000000000022,42.07999999999993,89.42000000000007,63.11999999999989,44.710000000000036,57.85999999999967,47.340000000000146,68.38000000000011,92.04999999999973,34.190000000000055,39.45000000000027,55.23000000000002,28.929999999999836,170.94999999999982,42.08000000000038,28.929999999999836
"Wilcox, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.021,3.021,0.0,0.0,0.0,0.0,3.020999999999999,0.0,6.042000000000002,3.0209999999999972,15.105000000000004,3.0209999999999937,3.021000000000001,0.0,0.0,12.084000000000003,3.021000000000001,21.14699999999999,15.105000000000004,3.021000000000001,0.0,21.147000000000006,6.042000000000002,0.0,15.10499999999999,6.042000000000002,6.042000000000002,0.0,3.0209999999999866,6.042000000000002,3.021000000000015,0.0,9.062999999999988,6.042000000000002,6.042000000000002,6.042000000000002,12.084000000000003,3.0209999999999866,12.084000000000003,3.021000000000015,0.0,0.0,3.0209999999999866,0.0,12.084000000000003,9.063000000000017,3.0209999999999866,12.083999999999975,6.04200000000003,6.041999999999973,0.0,9.063000000000045,3.020999999999958,3.021000000000015,3.021000000000015,6.041999999999973,33.230999999999995,6.04200000000003,0.0,9.062999999999988,15.105000000000018,0.0,12.084000000000003,30.20999999999998,6.041999999999973,21.147000000000048,9.062999999999988,12.084000000000003,9.062999999999988,6.041999999999973,6.04200000000003,12.084000000000003,3.021000000000015,27.188999999999965,6.04200000000003,12.083999999999946,18.125999999999976,12.08400000000006,21.146999999999935,30.210000000000036,48.33600000000001,15.105000000000018,6.04200000000003,9.062999999999988,12.083999999999946,24.168000000000006,6.04200000000003,6.04200000000003,6.041999999999916,6.04200000000003,15.105000000000018,18.125999999999976,12.08400000000006,18.125999999999976,12.083999999999946,-3.020999999999958,24.168000000000006,0.0,6.04200000000003,15.104999999999905,12.08400000000006,3.020999999999958,3.021000000000072,9.062999999999988,0.0,3.020999999999958,6.04200000000003,9.062999999999988,12.083999999999946,0.0,36.252000000000066,30.209999999999923,21.147000000000048,6.04200000000003,9.062999999999874,12.08400000000006,15.105000000000018,21.146999999999935,21.147000000000162,18.125999999999976,18.125999999999976,21.146999999999935,21.146999999999935,12.08400000000006,3.020999999999958,9.063000000000102,12.08400000000006,9.062999999999874,18.125999999999976,6.042000000000144,9.062999999999874,15.105000000000018,9.063000000000102,9.062999999999874,9.063000000000102,15.105000000000018,24.167999999999893,9.063000000000102
"Bullock, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.814,0.0,2.907,0.0,0.0,0.0,0.0,-2.907,0.0,0.0,0.0,0.0,0.0,2.907,2.907,0.0,0.0,0.0,5.814,5.814,0.0,0.0,0.0,2.907,0.0,5.814,0.0,0.0,2.907,0.0,0.0,0.0,0.0,0.0,0.0,2.9069999999999965,2.9070000000000036,0.0,0.0,5.814,5.814,0.0,0.0,8.720999999999997,2.9070000000000036,2.9070000000000036,8.72099999999999,0.0,5.814000000000007,0.0,11.628,8.721000000000004,0.0,14.534999999999997,34.883999999999986,34.884000000000015,20.34899999999999,52.32600000000002,46.512,17.442000000000007,63.95400000000001,98.83799999999997,26.16300000000001,20.34899999999999,52.32600000000002,5.8139999999999645,17.442000000000007,2.907000000000039,11.627999999999929,5.814000000000078,5.8139999999999645,5.8139999999999645,17.442000000000007,20.349000000000046,20.349000000000046,14.534999999999968,14.534999999999968,14.534999999999968,14.535000000000082,52.32599999999991,75.58200000000011,8.72099999999989,8.721000000000004,8.721000000000004,20.349000000000046,0.0,20.349000000000046,0.0,2.9069999999999254,2.907000000000039,20.348999999999933,43.60500000000002,0.0,23.256000000000085,-2.907000000000153,20.34900000000016,0.0,5.813999999999851,5.814000000000078,8.721000000000004,2.9069999999999254,2.907000000000153,0.0,-2.907000000000153,2.907000000000153,2.9069999999999254,17.442000000000007,2.9069999999999254,2.907000000000153,0.0,5.813999999999851,2.907000000000153,8.721000000000004,11.627999999999929,11.627999999999929,2.907000000000153,5.813999999999851,2.907000000000153,17.442000000000007,2.9069999999999254,8.721000000000004,8.721000000000004,2.9069999999999254,2.9069999999999254,37.79100000000017,8.721000000000004,8.721000000000004,5.813999999999851,17.442000000000007,5.814000000000078,2.9069999999999254,8.721000000000004,8.721000000000004,17.442000000000007,11.628000000000156,26.16300000000001,2.9069999999999254
